20 2
0.05 0.09596600000000002 0.051468
0.1 0.273128 0.324826
0.15 0.508302 0.557694
0.2 0.7321780000000001 0.6574899999999999
0.25 1.07699 0.9258900000000003
0.3 1.58912 1.2613219999999996
0.35 1.9141919999999997 1.4609800000000002
0.4 2.0554759999999987 1.5821779999999999
0.45 2.0041459999999995 1.4550040000000002
0.5 2.381352 1.6051720000000003
0.55 2.391822 1.5601140000000007
0.6 2.931768 1.7368120000000005
0.65 3.0614120000000007 1.956944
0.7 2.9984959999999994 1.9673139999999998
0.75 3.7946959999999996 2.234612
0.8 3.9914220000000014 2.6109080000000002
0.85 3.848162 2.3348879999999994
0.9 4.023624000000001 2.3828740000000006
0.95 4.462398 2.6432260000000003
1.0 5.037858000000001 2.9633720000000006
