20 2
0.05 190.139778 10.812776000000003
0.1 213.9213 20.781407999999995
0.15 279.94948 30.233714
0.2 327.98926 37.48549000000001
0.25 367.361 47.562829999999984
0.3 405.74600000000004 57.60831399999999
0.35 464.9664200000001 64.733288
0.4 480.33762 67.22670600000001
0.45 528.52782 76.134118
0.5 620.2033000000001 92.98163000000001
0.55 702.2173600000001 105.435766
0.6 797.7586399999997 114.927702
0.65 857.0559200000004 129.56868400000002
0.7 851.6471400000003 138.306152
0.75 839.74446 135.20210800000004
0.8 1002.1003800000002 153.90868799999996
0.85 1213.03926 179.39588000000003
0.9 1280.21362 178.35796399999995
0.95 1415.4461199999998 184.20828199999994
1.0 1411.8289599999998 189.6622
