21 2
300 762.63702 42.120944
305 737.66996 45.764514000000005
310 711.98792 43.251795999999985
315 813.1582800000001 46.41165800000001
320 817.8909399999998 40.520906
325 857.5776799999999 43.540862000000004
330 893.5976999999996 42.90967599999999
335 972.1584200000001 44.99084
340 1006.03614 44.87769599999999
345 1065.44216 43.477624
350 1189.04504 48.68433600000001
355 1156.8748 46.04260800000001
360 1244.1096599999998 45.93693400000001
365 1282.17482 46.23979199999999
370 1404.8935599999998 49.68672400000001
375 1367.5708800000002 44.507542000000015
380 1452.01612 45.70679799999998
385 1482.2802599999998 42.758900000000004
390 1594.66084 45.498364
395 1668.1492999999996 44.42554599999998
400 1963.6141999999998 44.551462
