20 2
0.05 11.763556000000001 3.0948379999999998
0.1 20.559287999999995 4.978446000000001
0.15 30.08656199999998 6.840612
0.2 38.12016 8.961687999999999
0.25 45.81685000000002 11.079208
0.3 54.94346 13.406922
0.35 65.816372 15.697697999999995
0.4 79.66881799999999 19.206966
0.45 78.123846 18.687418
0.5 84.248192 20.928346
0.55 91.85810599999996 23.228784
0.6 107.03416600000004 26.465535999999997
0.65 105.79560200000003 27.121478000000007
0.7 112.09879599999998 28.843158
0.75 119.84957199999995 30.604497999999992
0.8 128.83275199999997 32.928298
0.85 142.31665600000002 33.605064
0.9 145.10318200000003 34.493616
0.95 161.69427 35.404892000000004
1.0 171.50256200000004 38.79194
