20 2
0.05 47.043134 6.094010000000001
0.1 78.46072 9.8508
0.15 102.053248 16.030926000000008
0.2 128.788854 20.100144
0.25 159.71468000000004 26.910914000000002
0.3 209.7690599999999 35.43140199999999
0.35 205.76592 36.173258000000004
0.4 211.56351999999995 39.15087400000001
0.45 238.01809999999995 44.651124
0.5 250.80032 43.224273999999994
0.55 278.04268 51.115854
0.6 294.9347599999999 52.90453999999999
0.65 320.43126000000007 63.008308000000014
0.7 337.75138 62.717690000000005
0.75 371.9175599999999 68.727424
0.8 379.52152 73.02921599999999
0.85 396.50859999999994 74.73614000000002
0.9 441.83186000000006 82.636098
0.95 512.7370199999999 92.17831200000002
1.0 611.6362799999999 102.63168999999999
