21 2
50 11.010007999999997 4.6310340000000005
55 11.591465999999999 4.725227999999999
60 12.298486 4.404408000000001
65 13.452844000000004 4.645084000000001
70 14.381052000000002 4.440898
75 17.746042 6.024566000000001
80 17.80613600000001 5.199414000000001
85 21.281382000000008 6.374456000000001
90 20.418835999999995 4.806366
95 20.624820000000003 5.0371
100 23.500223999999992 4.917231999999999
105 26.983919999999994 5.695151999999999
110 23.759778000000004 4.986957999999999
115 26.3871 5.480199999999999
120 33.5535 5.586297999999999
125 33.585229999999996 6.058458000000002
130 35.430114 5.479344000000001
135 41.868539999999996 5.9159500000000005
140 47.117998000000014 6.478050000000003
145 50.26463800000001 6.722861999999999
150 45.93810799999997 6.03866
