21 2
300 727.8160199999999 26.121707999999998
305 731.09122 26.618620000000007
310 798.4142999999999 27.229658
315 896.6673400000001 26.39294
320 894.2571399999996 27.668595999999997
325 861.051 24.968756
330 1050.7057799999995 23.468557999999998
335 1072.7410200000004 25.171636
340 1103.8562560000003 23.219012000000003
345 1383.2728800000002 24.949584000000005
350 1462.5508200000002 25.338333999999996
355 1363.45084 25.85797400000001
360 1394.6405399999994 24.939268
365 1413.0023379999993 25.168226000000008
370 1778.7740600000002 26.066826000000002
375 1465.5607400000001 24.665840000000003
380 1558.9070180000003 26.721976000000005
385 1992.2007199999998 24.05947
390 1949.01826 26.217247999999994
395 1950.4047199999995 24.879410000000007
400 2207.80746 24.46103
